element,level,t,r,theta,phi,predspherical_coordinates_N1675k.csv
1374756,49,0.6130607155457396,0.08958665936592228,1.3237938834523246,2.5747479405999445,[1332053]
1396777,50,0.6203063773249387,0.08977951897061132,1.3267149902217752,2.5329804642587255,[1374756]
1422213,51,0.6293278959860414,0.0895802084927074,1.3540058679802445,2.544756940001864,[1396777]
1455176,52,0.6420354288165394,0.08078384657424031,1.4865979400193428,2.5236639224191575,[1422213]
1503670,53,0.6636086739008253,0.0777884938513673,1.8661182180488056,2.40829862626289,[1455176]
1517803,54,0.6706960384705912,0.07340034729567116,1.8486050513866483,2.4645908982470766,[1503670]
1535026,55,0.6800220268001848,0.07683436927722744,1.9214918818530606,2.555345779410671,[1517803]
1551253,56,0.689686775641596,0.08400515598029011,1.9774415059223855,2.6032060457326556,[1535026]
1565334,57,0.6988973259188016,0.0858447685855728,1.8404281125914967,2.666520090248268,[1551253]
1593696,58,0.7207390455013241,0.06946607958196582,1.5799606455162016,2.686715058886507,[1565334]
1602268,59,0.7284576649287403,0.06936888562768398,1.7263505688123593,2.730623203769285,[1593696]
1611302,60,0.7372973444802193,0.07490526444032723,1.6536717165901142,2.643338957048783,[1602268]
1623313,61,0.7506865099716823,0.07198723787634925,1.3156392488580173,2.708468010935626,[1611302]
1627684,62,0.7561108394647731,0.06972464518133593,1.2540367109062294,2.7007940313846217,[1623313]
1628058,62,0.7565822614376156,0.0727453075872691,1.2623600326550615,2.688125122714417,[1623313]
1637683,63,0.770096345627537,0.06771591956783994,1.1130782497352645,2.707702953306796,[1627684 1628058]
1639765,63,0.7734468372148513,0.0674856264785547,1.4289169358221487,2.848729487999312,[1627684 1628058]
1643100,63,0.7789440754643769,0.05682203047712939,0.7851374868621108,2.6570327085127343,[1627684 1628058]
1644473,63,0.7812165001933336,0.0806827211718303,1.6224647904662621,2.9814966822391265,[1627684]
1648449,64,0.788546717202855,0.07468032892022526,0.9707253607206473,2.8478864235170014,[1637683 1639765]
1649135,64,0.7898513967400822,0.06427871776280135,1.2085357352865886,2.738165834562694,[1637683 1639765]
1650473,64,0.7926715664383991,0.06171026298593283,0.8085160292957437,2.9201637676380408,[1637683 1639765]
1650832,64,0.7934570240731543,0.06514513309092608,0.7051499784004926,2.4666716370669537,[1637683 1643100]
1652031,64,0.7960620610318885,0.07087865663212876,1.7369411784480362,3.1073007070045233,[1639765 1644473]
1655553,65,0.8041914074381961,0.0615249037193529,0.6989727585194877,2.76214912587616,[1648449 1649135 1650473]
1655671,65,0.8044510100616045,0.07421629869322936,-0.38759424749472665,3.1032512966685055,[1652031]
1657284,65,0.8084588305699975,0.051660226360675174,0.5414287841571841,2.446918853282331,[1650832]
spherical_coordinates_N1675k.csv1658447,66,0.8117334566821235,0.057739942680708506,0.4311360216912943,2.730305896606608,[1655553]
1660251,66,0.8169696758900874,0.07921404578973798,-1.121904026118441,3.063805861249352,[1655671]
1660855,66,0.8187149635399292,0.051199231324292355,0.358959747617339,2.5238308568161623,[1657284]
1661854,67,0.821777172612233,0.0816346178826825,-1.137986143161021,3.0788944612356697,[1660251]
1664037,67,0.8293498320077245,0.06508581765116302,0.26568409319251524,2.643957771014991,[1658447]
1666062,67,0.8372693238972586,0.05627733001654086,-0.10634460636361187,2.5230360471200663,[1658447 1660855]
1666438,67,0.8389207687163287,0.05233105630883303,-0.0019927115459383374,2.61546784294973,[1658447 1660855]
1667926,68,0.8460012379287899,0.051991226426079645,-0.0055680658531327915,2.5540135300601445,[1664037 1666062 1666438]
1668487,68,0.8489721274816372,0.06806447403648629,-1.913432027593846,2.8152570935663612,[1661854]
1669416,69,0.8539792120510968,0.06475725369265964,-1.8279067014269346,2.804731148433388,[1668487]
1669675,69,0.8556204334956429,0.04868161035978364,-0.08795134170234291,2.4924902666126756,[1667926]
1670577,69,0.8614508659549336,0.05121612922967962,-0.16470362418657483,2.340786969733842,[1667926]
1671023,70,0.8646185369589937,0.06239178451218538,-1.8555328439941339,2.837256612526838,[1669416]
1671792,70,0.8710720287647278,0.05453398744994005,-1.5695778104073332,2.7740344189448565,[1669416]
1672478,70,0.8770877221584968,0.05414434070312873,-0.27222613323327777,2.3076423082509723,[1669675 1670577]
1673035,71,0.8827899492670935,0.04787719931946467,-2.042372303808981,2.7868298492155863,[1671023 1671792]
1673136,71,0.8837890605526242,0.053950385011495704,-0.2462000969343352,2.2425115389683437,[1672478]
1673629,72,0.8908047340907514,0.05048623170148684,-0.11367592232210501,2.2032892611063275,[1673136]
1673826,72,0.8935274214251963,0.050156623086268774,-1.5468543682864178,2.765867853513356,[1673035]
1673909,72,0.8947528620274977,0.04911525578908655,-1.7435197750614775,2.833492229004119,[1673035]
1674569,73,0.9086487582433654,0.042554021215905145,-0.4055032165553055,2.1136980274593458,[1673629]
1674683,73,0.9120017413591688,0.04679585620344703,-0.3306974254713972,2.996337712155348,[1673826 1673909]
1674892,73,0.9181621853448315,0.044529458587082626,-0.19572377884203992,2.4402928596540754,[1673629]
1675065,74,0.9247357760741225,0.04008582365389402,-0.33600971248205125,2.4104844963687073,[1674569 1674892]
1675082,74,0.9255894225908081,0.03999140513939952,-1.596855631182011,2.895952697363469,[1674683]
1675278,75,0.9373217891551296,0.036115935724438095,-2.6396106993409107,2.9853263559685597,[1675082]
1675296,75,0.9383386768194032,0.03867015172768507,-0.8308531369623711,2.393187490928676,[1675065]
1675352,75,0.9447526518633398,0.022926615588781448,-0.673556748232968,2.261426242591573,[1675065]
1675350,76,0.9442257559820233,0.039713868361088436,-2.7992080254336935,2.9887648021674065,[1675278]
1675394,76,0.9514610623413601,0.03179140768768204,-0.5996119038818908,2.1807762362817598,[1675296]
1675406,76,0.9538487930171038,0.0371428289249981,-0.5989268919666478,2.161151120274196,[1675296]
1675429,76,0.9574709423807741,0.01624084240800572,-0.9787901535725732,2.138133410659573,[1675352]
1675373,77,0.9476524584598406,0.04092380695186038,-2.47496585375667,2.9973560613745804,[1675350]
1675448,77,0.9637548442196027,0.02599885701087545,-0.46550476807935226,2.3377671821020742,[1675394]
1675458,77,0.9689823510386939,0.026201950256219343,-0.5588678874098769,2.028702500366694,[1675394 1675406]
1675462,77,0.9761846822959855,0.014523470558470745,0.565418525364186,2.6240233221441236,[1675350 1675429]
1675469,78,0.9855186363126825,0.01385296856538089,-0.5211062324255491,1.5134077233140382,[1675448 1675458]
1675470,78,0.9893998521849415,0.006702246564462465,2.6390602328349755,2.4660537695866096,[1675373 1675462]
1675471,79,1.0,0.0,0,0,[1675469 1675470]
0,0,0.0,0.0,0,0,[]
2,1,0.02351152359569275,0.005771513103228119,-2.8868531318769044,1.9008550699602844,[0]
4,1,0.02498282510932448,0.0165700752629655,-1.5292725329308696,1.7558164698102023,[0]
5,1,0.02677004513488568,0.022684044986524213,-0.021543569131340642,2.5378053438702644,[0]
6,1,0.02715723793962277,0.023563221280317244,-2.148066285933989,1.9580306463306594,[0]
13,1,0.031550555918152035,0.01432443693955181,-1.133372060430451,0.490340904068484,[0]
16,1,0.03250812060115982,0.01889327650266979,-1.6176041638940806,0.8242827100541905,[0]
17,1,0.0325479603858152,0.03217215434469301,-1.4674467925967427,1.9477076756852905,[0]
19,1,0.03319153051031298,0.03242496919106995,-1.388045505510904,1.9338548301068548,[0]
29,1,0.03593270288968742,0.022506566941071088,-1.3871890198949468,1.1417189618169254,[0]
8,2,0.02916819213862787,0.00733348054373416,3.0590966007580263,1.2021285825940522,[2]
25,2,0.03558859115880153,0.02007424937590758,0.4728512255564311,2.5016296336330486,[5]
43,2,0.04046597436251376,0.010004799005737475,-1.34537350264956,1.0993535620074368,[ 2  4 13]
52,2,0.04231710880609196,0.02621787472267249,-1.5526340973593822,1.7884449481823441,[ 4  6 17 19]
63,2,0.045005808069782605,0.019915057017272586,-1.172181431644408,1.1394085422425149,[ 4 13 16 29]
69,2,0.04629754564127375,0.03326003620237129,-1.509254789865325,1.3388783215886229,[4]
82,2,0.048630398489724946,0.03312103128587227,-1.5051397473317947,1.4532219785156322,[ 4 17]
50,3,0.04224033676751415,0.020543186427167077,0.8542323245462132,2.7177065808142635,[25]
107,3,0.05150522381196099,0.031205877265060345,-1.7690448404142567,1.938576750499447,[52]
126,3,0.053772158835544426,0.02930766207227058,-1.6419745187203125,1.504216567652642,[52]
131,3,0.05443758792644471,0.01993693375267228,-1.3979014188162182,1.2975476394341248,[ 8 43 63]
139,3,0.05585118594845606,0.02860329708828986,-1.4411335702962609,1.5126279701672025,[52 69 82]
151,3,0.05727513898364034,0.02355415749217879,-1.4228147461026812,1.1349338269897258,[ 8 43 63]
111,4,0.05183873024842511,0.024969029055309004,0.804618821256951,2.482081388287034,[50]
133,4,0.0544830827501005,0.028376928731927823,1.5699978314943028,2.9825091719948675,[50]
186,4,0.06101980246575023,0.023630392142991546,-1.4673785677273024,1.1514636088607504,[131 151]
290,4,0.06810713195333473,0.036504163718154514,-1.6638636117232686,1.5898828854418279,[107 126 139]
191,5,0.061381430079009536,0.028722104587074863,0.4729459312538075,2.552856101922617,[111]
277,5,0.06720522653333072,0.020810413418716343,1.8682544176365057,2.8517712854019717,[111 133]
287,5,0.06788976493269872,0.02213533399071342,2.288650672525983,2.600272456435696,[133]
515,5,0.07805837873219845,0.019259965708973762,-1.4075041818334302,1.8990616690873419,[186]
605,5,0.08141776264748368,0.030076457971244593,-1.3209630542111142,1.637450627067343,[186 290]
680,5,0.08403894090032848,0.026734625195830006,-1.2430271703338356,1.759568760432505,[186]
390,6,0.07304676017973144,0.02050999078108543,0.8893971462725171,2.6676267091132773,[191]
542,6,0.07906141894371133,0.018916741351583936,3.0158352584006898,2.3459545258588825,[287]
645,6,0.08290566164642288,0.0077657231227707246,0.9675606447237629,2.3003736148765004,[277]
813,6,0.08785797788944316,0.027773491678031517,-1.131243808374242,1.6873119581778238,[605 680]
1044,6,0.09337842473805613,0.026342717551243105,-0.9751118052491109,1.5049221686978105,[515 605]
1179,7,0.09679842539348982,0.008194771816174624,-2.8081620101477367,1.8315775702702297,[390 542 645]
1882,7,0.10939921329305691,0.02673421988655361,-0.7706754497598881,1.2926317817156774,[ 813 1044]
2254,8,0.11441286001075501,0.01811113328260853,-1.8657661481965788,1.7972906289951178,[1179]
2664,8,0.11922308177016694,0.02529295902352762,-1.0158662371322078,1.267186412345424,[1882]
2584,9,0.11831655559139598,0.01729962184308822,-2.0578071716891433,1.851978480024145,[2254]
3612,9,0.12884725296594235,0.03187272136267215,-1.2000715927429624,1.1662296728727866,[2664]
3610,10,0.1288408241951038,0.02337134840975832,-2.097253806087567,1.4742497957306582,[2584]
4674,10,0.13701610193701574,0.030099801860188718,-1.2765641110147665,1.326992660578006,[3612]
5346,11,0.14154989622417402,0.02882390026263746,-1.8033226927329684,1.3055233610874024,[3610]
5589,11,0.1432324643616758,0.030664504367194475,-1.3665045412266474,1.448248395398293,[4674]
7188,12,0.15223662388989034,0.021111830263532187,-1.8231876046836353,1.4766917713709449,[5346]
7318,12,0.15293326185074607,0.03351219212422796,-1.2658163396705473,1.4764120371433005,[5589]
8696,13,0.15948812834422688,0.02172032360883683,-1.7583718516692763,1.161001093106968,[7188]
8983,13,0.1607794204172488,0.03764379709550361,-1.278185069783046,1.31193982858022,[7318]
12029,14,0.17324816006636834,0.027425328442122438,-1.553242746775012,1.6351553819472704,[8696]
12834,14,0.17613646724330934,0.040889917674091454,-1.553478649275897,1.0591981496015108,[8983]
14361,15,0.18110229005898604,0.028029976880739306,-1.520409948010493,1.7924478075158432,[12029]
18468,15,0.19286559848650864,0.0550732651835212,-1.5856573649446224,1.0659024286434096,[12834]
17222,16,0.18958480597769534,0.03252149208261573,-1.6079415895585136,1.5777235145893698,[14361]
18185,16,0.19209907269153748,0.02318919526296443,-1.6727698144538656,1.6776336983557958,[14361]
18253,16,0.19230088973801063,0.03238420436938739,-1.6680089873384574,1.7448861692412876,[14361]
20510,16,0.19822145868428065,0.029615742865969612,-1.2800956694924255,1.9256879398011366,[14361]
22597,16,0.2029121823035045,0.058840683226033925,-1.457509049751393,1.0716243369545833,[18468]
21794,17,0.20120744871384844,0.02635782182318029,-1.5737686740309256,1.3716475554241523,[17222 18185]
22499,17,0.2027498789353286,0.03499228266963765,-1.7158476540834446,1.3366216645337055,[17222]
30144,17,0.21811580344988946,0.07002234451291901,-1.4005831689121555,1.0127160318476616,[22597]
31865,17,0.2212145846540392,0.04606202719454891,-1.031930952494573,1.6198739112322749,[17222 18253 20510]
26567,18,0.21149158523848144,0.018415536537317236,-1.5117495628215218,1.1737092841902947,[21794]
29709,18,0.21735843394593568,0.04252044531533823,-1.5995114516620403,1.1375574419727246,[22499]
35794,18,0.22757858050559576,0.04883367320266955,-0.9205928421334708,1.5844423188640768,[31865]
40738,18,0.2350158659676933,0.08289173113727233,-1.519648771083796,1.0647892312843825,[30144]
40959,18,0.23534264898104928,0.07753837827326648,-1.5736405814509067,1.0055540352402927,[30144]
35687,19,0.22740472881123797,0.028053225339948626,-1.8179308957940612,1.3639563721620755,[26567]
37170,19,0.2298234630803463,0.04259028529302007,-1.5019552917652788,1.3840335921184912,[29709]
40110,19,0.23408508584953502,0.026829336154292064,-2.0008775383006867,1.7509497844118753,[26567]
42394,19,0.2374721988944376,0.0447966561875764,-0.9464138591602284,1.455163073740689,[35794]
46807,19,0.24358821337321124,0.0781656827384149,-1.472335349111074,1.0611599784035413,[40738 40959]
42975,20,0.23830962944984269,0.028953284644621363,-1.847080456646925,1.3337420422786117,[35687]
48679,20,0.24595660030875277,0.022481602193070153,-2.312852565314817,2.0144841004230756,[40110]
50379,20,0.2480829335926834,0.05250271639626741,-1.5160935532468296,1.1798855042180283,[37170]
51001,20,0.2488165235096368,0.03534542916933624,-1.5115201250018868,1.784831371635601,[35687 37170]
56836,20,0.25555546074425106,0.040951416578000055,-0.6304530660961749,1.5898262145175346,[42394]
60682,20,0.25979678104921067,0.04148200042683247,-0.5308112437260877,1.6985673263891135,[42394]
63465,20,0.26268836525651573,0.08606064890566079,-1.5020599776440757,1.2041388127377526,[46807]
52532,21,0.2505998492600213,0.03744845389773578,-1.5757708813401,1.26622736892266,[42975]
57687,21,0.2565354795374676,0.058040749134003845,-1.5157317788340445,1.1682742896573095,[50379]
58051,21,0.2569406379115615,0.0252963523609803,-2.007968546924018,2.124806194591601,[48679]
60187,21,0.25928454964276026,0.02999856844519431,-1.3184430436313925,1.7454527778778308,[42975 51001]
61047,21,0.2601802944233791,0.03394990301200593,-1.9265400393602696,0.7391391774869681,[42975]
62171,21,0.26133030049938255,0.02549535359066442,-1.2560315673691276,1.5927832751633972,[42975]
64243,21,0.26345848671815264,0.044900329459269264,-0.7586986168939307,1.61779087738182,[56836]
68541,21,0.2677600480888107,0.047842324426625296,-0.4750061042182654,1.6806863152694156,[56836 60682]
68660,21,0.26786844088061423,0.0839183419472114,-1.4791267775734667,1.20629502399331,[63465]
63108,22,0.26231129798195596,0.03390019514311371,-1.4587876231025327,1.4842699458140758,[52532]
63279,22,0.26248390964979296,0.022019664701222002,-2.174493676114082,2.168030929986439,[58051]
67556,22,0.26675621317974896,0.03671250504601776,-1.6043696471172793,0.8782843909053185,[52532]
75839,22,0.274528345515474,0.027462440248168355,-1.7184259302066844,0.678255791992153,[52532 61047]
79966,22,0.2781989699276941,0.08953526816928396,-1.4635196462010425,1.1253957517615305,[68660]
80823,22,0.27894653175050654,0.07436090091314702,-1.404123348035061,1.196042894846196,[57687 68660]
81687,22,0.27964278180965596,0.05229085024809344,-0.8597295492931017,1.4930305042208138,[64243]
84317,22,0.28188512207427063,0.03547258993972073,-0.679697813396068,1.5147309578038195,[60187 62171 64243]
91546,22,0.28776698430053893,0.04800031369406476,-0.5927781356462881,1.4856585634544708,[64243 68541]
79074,23,0.27742802455021776,0.040076224298362516,-1.5058145850531852,0.8703243282550843,[67556]
84985,23,0.2824405699733802,0.0238558895271555,-1.719560462908999,2.3575147540997383,[63279]
85705,23,0.28301833345022653,0.030145731662966937,-0.9903677530654902,1.9138370097365955,[63108]
87407,23,0.2844209214243253,0.05186944656284241,-0.7897070724644814,1.4788548648245634,[81687]
89698,23,0.2863200379757944,0.09615175667861191,-1.4638297588498954,1.167143785508572,[79966]
90968,23,0.2873301061297906,0.030345363935419124,-1.2608051320887785,2.5276454422597503,[63279]
90990,23,0.2873478639178738,0.02913944940558577,-0.9857261162712934,0.6123138273034243,[67556 75839]
96842,23,0.29192584873009153,0.07278125101317026,-1.378523961924588,1.3605183225165887,[80823]
102121,23,0.29579250416561187,0.04227154313016423,-0.59365612959085,1.5562640561680805,[63108 84317 91546]
105068,23,0.29786986436168505,0.046743135578939374,-0.41358136807232665,1.5875091968739747,[84317 91546]
103815,24,0.29699702678311357,0.029890194445131902,-0.8519841712453341,0.6107670511254206,[90990]
104466,24,0.2974575229108104,0.0283641885617519,-1.7309714705403652,2.7146685978439167,[84985 90968]
109064,24,0.3007170714896914,0.02600960488940463,-1.4245695531441664,2.0358191418205887,[84985 85705]
109945,24,0.30133064354999295,0.05093589454302203,-0.6394763682266508,1.3059252842956548,[87407]
114166,24,0.30416963526928487,0.10477875646893033,-1.4024963309431915,1.1595376595893807,[89698]
117123,24,0.3061173808224251,0.02832046312254568,-1.071296039057657,1.531304923689872,[79074 85705]
125606,24,0.3114850973403924,0.04591209456367863,-0.5825540885504946,1.6809942750782434,[ 85705  87407 102121 105068]
128896,24,0.31350318378128306,0.0927004480287441,-1.3686261462744054,1.3613042957818169,[89698 96842]
108654,25,0.30041193315643877,0.028492124430697693,-1.9041694053649632,2.7352037700101732,[104466]
133157,25,0.31606268198142007,0.018883681215381087,-0.7617606762869442,1.142365358240667,[103815]
133318,25,0.31616351299257717,0.09612918265640079,-1.3944492897723755,1.2208849852758965,[114166]
134434,25,0.31681979233818036,0.09270886651240381,-1.3378097493788,1.3652016339127613,[128896]
135014,25,0.31715311591684403,0.024719226086475917,-0.9801410434211354,1.5894173030948542,[109064 117123]
146303,25,0.3234842304518991,0.05382593045024204,-0.49320754583894283,1.5739547867133892,[109945 125606]
140761,26,0.3203584298467067,0.04110998028151645,-0.44367646850843234,2.9444981756724142,[108654]
145665,26,0.32311695139513785,0.03837690692909681,-1.19053140030969,2.902892885341723,[108654]
148599,26,0.32473163301497276,0.09662819693151521,-1.3705401055142619,1.2683225735459602,[133318]
149283,26,0.3250800146125117,0.021774746219283457,-1.1573581949268406,0.954352141619607,[133157]
154189,26,0.327692653282768,0.10099673823702472,-1.3054643861102744,1.3719354066065181,[134434]
154374,26,0.3277876119696239,0.028182542608351572,-1.015423335126636,1.5863624685526343,[135014]
164032,26,0.33279850016124257,0.05991747953209145,-0.5508486928182312,1.6114782292428664,[146303]
160365,27,0.3309173878782681,0.03511648748530867,-0.5349313338674705,2.7973604255218842,[140761]
166830,27,0.3342283410542236,0.09570353450613055,-1.3190605304657421,1.3386860274431098,[148599 154189]
170727,27,0.33617071232659157,0.04072728073358592,-0.6667103140659675,2.743008102835982,[140761 145665]
174205,27,0.33789206341616296,0.04791447592749884,-0.47453846437464153,2.710708910181623,[140761]
174930,27,0.3382244790857699,0.0220533620352769,-0.6854293230052688,1.6277753857558543,[154374]
181283,27,0.34121863765161986,0.030890731561781532,-0.7914590618204845,1.0035044894624243,[149283]
189601,27,0.3450691408697386,0.05622425398429229,-0.6279593922216608,1.6623316893798428,[164032]
181347,28,0.3412505564075272,0.09544846149556722,-1.273768635843991,1.382155950525432,[166830]
191034,28,0.3456965233100622,0.046325553395340995,-0.7860619351309811,2.729742742397213,[160365 170727 174205]
206112,28,0.35228505512092123,0.02542836363639626,-0.9038235816558302,1.1608900261056714,[174930 181283]
217449,28,0.3570111113258265,0.01987961362176621,-0.10518444974595266,1.337550534072197,[174930]
219672,28,0.3579453368330955,0.030222541716063266,-0.14863067392267365,1.2283430645899627,[174930]
232128,28,0.36286877197545975,0.06470091900397319,-0.5885119513345205,1.8403631405186167,[189601]
209344,29,0.35366715519976044,0.0904849553305576,-1.3372113347522083,1.4305340971894094,[181347]
233730,29,0.3634698875770894,0.024870142742100858,-0.5977606458088187,1.362961748009969,[206112]
242115,29,0.3667065513127591,0.058156456377785624,-0.7929396043073863,2.455849800878622,[191034]
252881,29,0.37071554885910185,0.024061601966598716,-0.4699096836919765,0.9319327640514484,[206112 217449 219672]
258311,29,0.37266779995229427,0.060812657652567464,-0.2948982426334651,2.411116726429697,[191034]
268154,29,0.37606916528691703,0.06456374647761051,-0.47223654243018065,1.8847823604354406,[232128]
251084,30,0.37006193102055907,0.08659989269409632,-1.4751801741651414,1.3332419701166165,[209344]
276191,30,0.37885374113386705,0.06410250076919842,-0.27199901766041673,2.469380679847358,[258311]
279345,30,0.3799264757479406,0.02455770308398145,-0.5212454575023998,1.0756916714366431,[233730 252881]
287264,30,0.38256315139341546,0.06652994184175125,-0.6707737717255535,2.33668255450719,[242115]
290566,30,0.38366046924297115,0.06632776865304302,-0.46707702091713504,1.894447689980114,[268154]
277848,31,0.3794123454017001,0.09125902541316533,-1.500674889916165,1.399857862344155,[251084]
290618,31,0.3836723581496094,0.09642219799873705,-1.5809782058036486,1.3307113102122474,[251084]
315540,31,0.39170615390193486,0.03275116842276695,-0.19398880599942414,1.1286246147620216,[279345]
322415,31,0.3938157429209094,0.07135294494883494,-0.39683745575903884,1.9857994986755716,[290566]
332638,31,0.396828661440504,0.06014167870607887,-0.5028369923988656,2.3773072567859685,[276191 287264]
348162,31,0.40133446238649684,0.06669012527217467,-0.5643717701063795,2.0351926073142086,[290566]
336489,32,0.397974994935131,0.09793027276450196,-1.6074587640878153,1.3306553668814467,[277848 290618]
345837,32,0.4006845596979888,0.02827385332826576,-0.40114561424524986,1.0119501536829854,[315540]
356437,32,0.4037056131175838,0.10355217941821239,-1.6972984880002786,1.213165217582509,[290618]
356788,32,0.403799703251024,0.10757527234990683,-1.638353503514951,1.1977713778689687,[290618]
361497,32,0.40513698776811835,0.061592020212006215,-0.594861082939968,2.463305842566507,[332638]
369020,32,0.407238846226855,0.06590639463021214,-0.5051515428721195,2.0244580718591805,[322415 348162]
360312,33,0.4048005024798468,0.030404995442871452,-0.4403713536460484,1.124014902628018,[345837]
389185,33,0.4127290969707542,0.06869437005062236,-0.5423580549541693,2.083748822914219,[369020]
399492,33,0.415453453935999,0.054700625201218524,-0.512972564710626,2.427194246871558,[361497]
407163,33,0.41743719144711366,0.10781431933381479,-1.6608198708564461,1.180375984714216,[336489 356437 356788]
431338,34,0.4235095538746937,0.0743463802659551,-0.5754855152000965,2.082037831181977,[389185]
432794,34,0.4238563912717187,0.024275627489489807,-0.6206136538274898,1.222851683471849,[360312]
437660,34,0.4250483842602284,0.11392713501850528,-1.651057899557356,1.1659510507571251,[407163]
442984,34,0.4262949928551182,0.06053668075588425,-0.388446402091304,2.382844558013863,[399492]
445037,34,0.4267835799346208,0.024325974292457263,0.13556652836288907,1.6085684504014843,[360312]
474089,35,0.4336441931464705,0.028468057315977263,-0.0368409294905462,1.7007212866630108,[445037]
486527,35,0.43643322300431653,0.10573856237440847,-1.622848698249077,1.1280222673765914,[437660]
494332,35,0.4381530812653376,0.07327009974694877,-0.5255076358739217,2.1160640162866136,[431338]
503194,35,0.44008648309725185,0.02144654104408588,0.0712175821779816,1.3694636760001704,[432794 445037]
505113,35,0.4405013516440288,0.0626451052083248,-0.41542140876633976,2.3972166615949977,[442984]
534496,36,0.446817500339044,0.10212003842670886,-1.659235020497077,1.134923781007937,[486527]
538050,36,0.44754023837219403,0.0744647150246741,-0.47334698844327183,2.0188892398957163,[494332]
554242,36,0.45081876207092253,0.02492164403152211,0.3082642653082981,1.3351628837091198,[474089 503194]
561744,36,0.4523460852626545,0.06376805988929052,-0.2595118096625152,2.4961262917880043,[505113]
584995,37,0.4569909414103147,0.09383190522390357,-1.688152523632395,1.0889318072152718,[534496]
606955,37,0.46125835879629196,0.0691295238938213,-0.2934123292939776,2.083798118390527,[538050]
617858,37,0.46330313757580455,0.0627417362667175,-0.4510033818326898,2.5738178899849453,[561744]
636466,37,0.46674833379207226,0.07053899068888203,-0.32813042638837314,1.8641639932332272,[538050]
640130,37,0.4674090456783653,0.06812803538389206,-0.32734898395542084,1.9875087870352568,[538050]
652406,37,0.46963412829579687,0.06749462481852077,-0.367715027009508,2.410120180918916,[561744]
659589,37,0.47090501604258883,0.011331744527694901,1.0859648896146927,1.0779646271415697,[554242]
671089,38,0.47294665995061624,0.06763917535531731,-0.30052845443787823,1.9208613653235573,[606955 636466 640130]
679440,38,0.47442867493615837,0.05757579287205332,-0.24195893341005764,2.56789019501156,[617858]
693347,38,0.47685253203281686,0.07180730758523853,-0.36682729250282153,2.14874197556689,[606955]
696779,38,0.47744607105146397,0.08668959869196485,-1.6625717912901343,1.0202012221474803,[584995]
710729,38,0.4798523795892222,0.014909105908240614,1.2727410629231546,1.3996475015681151,[659589]
718830,38,0.48120496348273745,0.06604810531301497,-0.3391895054636611,2.2893121726427452,[606955 652406]
702276,39,0.47840389338220246,0.06606783664812552,-0.3483030005377897,1.8755062283349329,[671089]
746145,39,0.4857393321620609,0.017267365762640274,1.5704549563748817,1.4391965577098818,[710729]
760224,39,0.4880159193246343,0.08694139640839221,-1.613465258958111,1.0500492202652905,[696779]
774844,39,0.4903783556041603,0.0505069440122893,-0.12519804409619736,2.3929049007283436,[679440]
780764,39,0.49130846603503275,0.06892716880085867,-0.26029011373711114,2.1989172182615127,[693347 718830]
816348,39,0.4968253682168857,0.02510209369203889,1.6028312625926864,1.9661866162266977,[710729]
777198,40,0.4907596210395673,0.07238937029198833,-0.27738610132420266,1.75026591311593,[702276]
801078,40,0.4944655460758134,0.06908240456999849,-0.3993830183060959,1.7926309485664609,[702276]
835627,40,0.4997265874068856,0.09139875625276761,-1.497153257737309,1.1041548807511836,[760224]
844332,40,0.5010307784788203,0.058503273105422714,-0.31682788864217565,1.7521510284793431,[702276]
868753,40,0.5047548128470004,0.0474061808623233,-0.1306866509789759,1.9925530491864738,[702276]
873414,40,0.5054900994912874,0.06496579313031833,-0.12670580233089823,2.3390996624007907,[774844 780764]
878509,40,0.5062651384568756,0.03128613592227987,1.6502511268316873,1.7885455371823211,[746145 816348]
880914,41,0.506642191038987,0.06678423876175399,-0.46464095124381194,1.8667143530955477,[801078]
900862,41,0.5097799985987359,0.07398257134935418,-0.1300051885575921,1.888389170276086,[777198]
903853,41,0.5102672376606286,0.09104246141067482,-1.450044631844733,1.1311560713643465,[835627]
905083,41,0.5104666173520764,0.08136530980724598,-0.23107970373910489,1.9647064847688487,[777198]
915907,41,0.5121908479618166,0.0779679004101864,-0.28762089323471607,1.8654831267263816,[777198 801078]
925884,41,0.5138087938418305,0.03457566258802619,1.6387504431776787,1.765755266283156,[878509]
929586,41,0.5144082078019688,0.08061712550788545,-0.5366891703203247,1.70064349820028,[777198 801078]
938012,41,0.5157781026382996,0.07075567788275468,-0.2552046110179241,1.6892836909357802,[777198 801078 844332]
961703,41,0.5196924549396249,0.05389877849325058,-0.17570339238877097,2.2407858467372725,[868753 873414]
976026,42,0.5221191411539019,0.07449430036577863,-0.022030752635296875,1.9205554105572498,[900862]
980312,42,0.5228486784508217,0.07149248214734726,-0.2224179587642675,1.7641052045132601,[900862 938012]
989822,42,0.524499143556595,0.07165801837670391,-0.5249807433476125,1.6526746345842442,[880914 929586]
997299,42,0.5258051222964787,0.06282178990449959,-0.5511389769423838,1.8289862269749566,[880914]
1015047,42,0.5289635771459944,0.08568090986031081,-1.423844350109216,1.0017977277441008,[903853]
1028942,42,0.5314824904480389,0.07427034862758707,-0.17909045053326203,2.0953259083080105,[900862 905083]
1030094,42,0.5317000068086535,0.07423141092875088,-0.31434319378688275,1.8707145526869344,[880914 900862 905083 915907 938012]
1057613,42,0.536735236103551,0.04602186765790519,1.7517424741157979,1.422251594419646,[925884]
