element,level,t,r,theta,phi,Interval size,Height,D
275,5,2.8600833726867414,0.5511159248113342,-1.4170232534543266,1.4744314186957252,5236,10,4
374,5,3.098927371074005,0.781790946585683,-2.5900220600280837,1.9978193612823918,5236,10,4
464,6,3.2848789349135576,0.4671348860276304,-1.3986310991952937,1.7773608813046928,5236,10,4
520,6,3.387732350920184,0.6869319502865704,-1.693185134688749,2.1922772878854118,5236,10,4
675,6,3.621941310514144,1.1022972852354844,-2.9564021346651925,1.7329569373748805,5236,10,4
980,7,3.956721644719682,0.7281710530237956,-1.793806101513384,2.014134420619962,5236,10,4
1043,7,4.024407490147526,1.0431805096398488,3.066377418056847,1.8019302177345171,5236,10,4
1325,8,4.2529816472940585,0.5880128944759506,-1.6321770294440932,1.8026929869692312,5236,10,4
1758,8,4.538798601404838,1.276163434105466,2.9636389525695193,1.9872406285434665,5236,10,4
2272,9,4.821443172767655,0.4662006202925211,-2.4410039307109614,1.7675377252748905,5236,10,4
2930,9,5.140835533479827,1.1381281616848336,2.7702440775167947,1.6063430192853778,5236,10,4
4070,10,5.891776401169708,1.0773447231352553,2.98198099077191,1.1802261844227806,5236,10,4
4405,11,6.232628952530518,1.1392464617312028,2.8457966112951807,0.90248584798023,5236,10,4
4775,12,6.726382841057736,1.1032865400782823,-3.0089005542746414,0.6460623379210975,5236,10,4
4948,13,7.168204028169796,0.9424157550254081,-2.482170719787562,0.36779795218310746,5236,10,4
5169,14,7.968724190249548,0.7315716430957888,-1.1855659145426152,0.9100095146731397,5236,10,4
5216,15,8.637096104907137,0.4884589156462253,-0.5748307936579362,1.6742901576740705,5236,10,4
5232,16,9.111512389002186,0.6481949958151635,-1.3702275429089,1.5412026820888298,5236,10,4
5237,17,10.0,0.0,0,0,5236,10,4
0,0,0.0,0.0,0,0,5236,10,4
1,1,0.6351164651593666,0.6334168736201595,-0.9455941503212353,1.5765369900719977,5236,10,4
2,1,0.78861901451862,0.6804074945620364,-2.028576221628331,2.0679690545162774,5236,10,4
3,1,0.8293955250600704,0.23043232860243507,2.4788232453218155,2.1878839711244806,5236,10,4
4,1,0.911911038344303,0.906925214433323,-2.0038026205140254,0.3486678313788929,5236,10,4
5,1,0.9535465461344339,0.6664191172924946,2.7503167823144774,0.5414390074314381,5236,10,4
6,1,0.978116926932403,0.2914292324435522,0.5655376432933463,0.25901458334226496,5236,10,4
